Bench_Name,Score
Crucial Technology CT8G4SFD824A.C16FE 8GB,16.2
Crucial Technology CT8G4SFD824A.C16FF 8GB,17.1
Crucial Technology CT8G4SFD824A.C16FHP 8GB,16.0
Crucial Technology CT8G4SFD824A.M16FB 8GB,16.5
Crucial Technology CT8G4SFD824A.M16FE1 8GB,16.8
Crucial Technology CT8G4SFD824AC16FBD1 8GB,17.3
Crucial Technology CT8G4SFD8213.C16FADP 8GB,13.1
Crucial Technology CT8G4SFD8213.C16FBD1 8GB,14.1
Crucial Technology CT8G4SFD8213.C16FBD2 8GB,13.3
Crucial Technology CT8G4SFD8213.C16FBR2 8GB,17.1
Crucial Technology CT8G4SFD8213.C16FDD2 8GB,15.3
Crucial Technology CT8G4SFD8213.C16FHP 8GB,12.2
Crucial Technology CT8G4SFD8213.M16FB 8GB,15.5
Crucial Technology CT8G4SFRA32A.C4FE 8GB,16.1
Crucial Technology CT8G4SFRA32A.C8FE 8GB,16.7
Crucial Technology CT8G4SFRA32A.C8FN 8GB,17.2
Crucial Technology CT8G4SFRA32A.C8FR 8GB,16.0
Crucial Technology CT8G4SFRA32A.C16FG 8GB,14.9
Crucial Technology CT8G4SFRA32A.M4FE 8GB,16.4
Crucial Technology CT8G4SFRA32A.M4FF 8GB,14.1
Crucial Technology CT8G4SFRA32A.M8FJ 8GB,15.7
Crucial Technology CT8G4SFRA32A.M8FR 8GB,15.6
Crucial Technology CT8G4SFRA32A.M8FRS 8GB,16.2
Crucial Technology CT8G4SFRA266.C4FE 8GB,16.4
Crucial Technology CT8G4SFRA266.C8FD1 8GB,15.7
Crucial Technology CT8G4SFRA266.C8FE 8GB,15.1
Crucial Technology CT8G4SFRA266.C8FP 8GB,16.3
Crucial Technology CT8G4SFRA266.M4FE 8GB,16.8
Crucial Technology CT8G4SFRA266.M8FJ 8GB,14.4
Crucial Technology CT8G4SFRA266.M8FRS 8GB,15.9
Crucial Technology CT8G4SFRA266.M16FG 8GB,16.9
Crucial Technology CT8G4SFS632A 8GB,16.1
Crucial Technology CT8G4SFS632A.M4FE 8GB,17.8
Crucial Technology CT8G4SFS824A.C8FAD1 8GB,14.8
Crucial Technology CT8G4SFS824A.C8FBD1 8GB,14.6
Crucial Technology CT8G4SFS824A.C8FBR1 8GB,13.3
Crucial Technology CT8G4SFS824A.C8FDD1 8GB,15.1
Crucial Technology CT8G4SFS824A.C8FDR1 8GB,14.8
Crucial Technology CT8G4SFS824A.C8FE 8GB,15.3
Crucial Technology CT8G4SFS824A.C8FHD1 8GB,14.2
Crucial Technology CT8G4SFS824A.C8FJ 8GB,15.0
Crucial Technology CT8G4SFS824A.C8FP 8GB,15.0
Crucial Technology CT8G4SFS824A.C8FR 8GB,13.3
Crucial Technology CT8G4SFS824A.M8FA 8GB,13.7
Crucial Technology CT8G4SFS824A.M8FB 8GB,16.1
Crucial Technology CT8G4SFS824A.M8FD 8GB,15.5
Crucial Technology CT8G4SFS824A.M8FE 8GB,13.9
Crucial Technology CT8G4SFS824A.M8FH 8GB,16.0
Crucial Technology CT8G4SFS824A.M8FJ 8GB,15.9
Crucial Technology CT8G4SFS824A.M8FRS 8GB,14.5
Crucial Technology CT8G4SFS832A.C8FE 8GB,16.7
Crucial Technology CT8G4SFS832A.C8FN 8GB,18.1
Crucial Technology CT8G4SFS832A.C8FP 8GB,16.6
Crucial Technology CT8G4SFS832A.C8FR 8GB,17.9
Crucial Technology CT8G4SFS832A.M8FR 8GB,18.8
Crucial Technology CT8G4SFS832A.M8FRS 8GB,16.9
Crucial Technology CT8G4SFS6266.M4FB 8GB,17.1
Crucial Technology CT8G4SFS8213.C8FAD1 8GB,14.4
Crucial Technology CT8G4SFS8213.C8FBD1 8GB,11.0
Crucial Technology CT8G4SFS8213.C8FBR1 8GB,13.9
Crucial Technology CT8G4SFS8213.C8FDR1 8GB,13.6
Crucial Technology CT8G4SFS8213.C8FH1 8GB,12.4
Crucial Technology CT8G4SFS8213.M8FA 8GB,14.6
Crucial Technology CT8G4SFS8213.M8FB 8GB,14.2
Crucial Technology CT8G4SFS8266.C8FD1 8GB,16.7
Crucial Technology CT8G4SFS8266.C8FE 8GB,17.2
Crucial Technology CT8G4SFS8266.C8FJ 8GB,16.4
Crucial Technology CT8G4SFS8266.C8FN 8GB,15.4
Crucial Technology CT8G4SFS8266.M8FB 8GB,15.8
Crucial Technology CT8G4SFS8266.M8FD 8GB,15.6
Crucial Technology CT8G4SFS8266.M8FE 8GB,16.3
Crucial Technology CT16G4DFD824A.C16FAD 16GB,16.7
Crucial Technology CT16G4DFD824A.C16FBD 16GB,15.5
Crucial Technology CT16G4DFD824A.C16FBR 16GB,15.3
Crucial Technology CT16G4DFD824A.C16FDD 16GB,17.4
Crucial Technology CT16G4DFD824A.C16FDR 16GB,14.8
Crucial Technology CT16G4DFD824A.C16FE 16GB,14.8
Crucial Technology CT16G4DFD824A.C16FHD 16GB,15.2
Crucial Technology CT16G4DFD824A.C16FJ 16GB,16.5
Crucial Technology CT16G4DFD824A.M16FA 16GB,16.5
Crucial Technology CT16G4DFD824A.M16FB 16GB,15.2
Crucial Technology CT16G4DFD824A.M16FD 16GB,17.0
Crucial Technology CT16G4DFD824A.M16FE 16GB,15.8
Crucial Technology CT16G4DFD824A.M16FH 16GB,17.2
Crucial Technology CT16G4DFD824A.M16FJ 16GB,15.3
Crucial Technology CT16G4DFD832A.C16FJ 16GB,16.4
Crucial Technology CT16G4DFD832A.C16FN 16GB,17.5
Crucial Technology CT16G4DFD832A.C16FP 16GB,18.0
Crucial Technology CT16G4DFD832A.M16FJ 16GB,15.9
Crucial Technology CT16G4DFD8213.16FDD1 16GB,13.6
Crucial Technology CT16G4DFD8213.C16FAD 16GB,16.4
Crucial Technology CT16G4DFD8213.C16FBD 16GB,16.3
Crucial Technology CT16G4DFD8213.C16FBR 16GB,14.1
Crucial Technology CT16G4DFD8213.C16FDD 16GB,15.4
Crucial Technology CT16G4DFD8213.C16FH1 16GB,15.9
Crucial Technology CT16G4DFD8213.M16FA 16GB,14.9
Crucial Technology CT16G4DFD8213.M16FB 16GB,16.1
Crucial Technology CT16G4DFD8266.C16FD1 16GB,16.3
Crucial Technology CT16G4DFD8266.C16FE 16GB,16.3
Crucial Technology CT16G4DFD8266.C16FJ 16GB,15.3
Crucial Technology CT16G4DFD8266.C16FN 16GB,16.6
Crucial Technology CT16G4DFD8266.C16FP 16GB,16.7
Crucial Technology CT16G4DFD8266.M16FD 16GB,17.7
Crucial Technology CT16G4DFD8266.M16FE 16GB,16.7
Crucial Technology CT16G4DFD8266.M16FH 16GB,15.9
Crucial Technology CT16G4DFD8266.M16FJ 16GB,17.3
Crucial Technology CT16G4DFD8266.M16FR 16GB,19.4
Crucial Technology CT16G4DFRA32A.C8FB 16GB,19.5
Crucial Technology CT16G4DFRA32A.C8FE 16GB,18.1
Crucial Technology CT16G4DFRA32A.C16FN 16GB,16.8
Crucial Technology CT16G4DFRA32A.C16FP 16GB,21.1
Crucial Technology CT16G4DFRA32A.C16FR 16GB,24.7
Crucial Technology CT16G4DFRA32A.M8FB 16GB,15.1
Crucial Technology CT16G4DFRA32A.M16FE 16GB,20.9
Crucial Technology CT16G4DFRA32A.M16FJ1 16GB,22.2
Crucial Technology CT16G4DFRA32A.M16FR 16GB,19.3
Crucial Technology CT16G4DFRA266.C8FB 16GB,16.2
Crucial Technology CT16G4DFRA266.C8FE 16GB,16.9
Crucial Technology CT16G4DFRA266.C16FP 16GB,16.1
Crucial Technology CT16G4DFRA266.M16FR 16GB,15.9
Crucial Technology CT16G4DFS832A.C8FE 16GB,20.0
Crucial Technology CT16G4DFS832A.M8FF 16GB,21.5
Crucial Technology CT16G4DFS8266.C8FB 16GB,17.3
Crucial Technology CT16G4DFS8266.C8FE 16GB,17.2
Crucial Technology CT16G4S24AM.M16FB 16GB,16.8
Crucial Technology CT16G4S24AM.M16FE 16GB,16.9
Crucial Technology CT16G4SFD824A.C16FBD 16GB,14.3
Crucial Technology CT16G4SFD824A.C16FBR 16GB,14.9
Crucial Technology CT16G4SFD824A.C16FDD 16GB,14.1
Crucial Technology CT16G4SFD824A.C16FE 16GB,14.7
Crucial Technology CT16G4SFD824A.C16FHD 16GB,14.5
Crucial Technology CT16G4SFD824A.C16FJ 16GB,13.6
Crucial Technology CT16G4SFD824A.C16FN 16GB,15.4
Crucial Technology CT16G4SFD824A.M16FA 16GB,15.9
Crucial Technology CT16G4SFD824A.M16FB 16GB,15.3
Crucial Technology CT16G4SFD824A.M16FD1 16GB,15.6
Crucial Technology CT16G4SFD824A.M16FD 16GB,14.1
Crucial Technology CT16G4SFD824A.M16FE 16GB,15.1
Crucial Technology CT16G4SFD824A.M16FH 16GB,14.5
Crucial Technology CT16G4SFD824A.M16FJ 16GB,16.0
Crucial Technology CT16G4SFD824A.M16FR 16GB,13.9
Crucial Technology CT16G4SFD824A.M16FRS 16GB,16.1
Crucial Technology CT16G4SFD832A.C16FJ 16GB,18.2
Crucial Technology CT16G4SFD832A.C16FN 16GB,16.6
Crucial Technology CT16G4SFD832A.C16FP 16GB,16.8
Crucial Technology CT16G4SFD832A.M16FJ 16GB,16.9
Crucial Technology CT16G4SFD832A.M16FRS 16GB,15.1
Crucial Technology CT16G4SFD8213.C16FAD 16GB,12.2
Crucial Technology CT16G4SFD8213.C16FBD 16GB,14.0
Crucial Technology CT16G4SFD8213.C16FBR 16GB,13.9
Crucial Technology CT16G4SFD8213.C16FDD 16GB,15.7
Crucial Technology CT16G4SFD8213.C16FH1 16GB,14.6
Crucial Technology CT16G4SFD8213.M16FA 16GB,15.4
Crucial Technology CT16G4SFD8213.M16FB 16GB,13.7
Crucial Technology CT16G4SFD8266 16GB,12.7
Crucial Technology CT16G4SFD8266.16FE1 16GB,15.6
Crucial Technology CT16G4SFD8266.C8FBD1 16GB,18.0
Crucial Technology CT16G4SFD8266.C16FD1 16GB,16.1
Crucial Technology CT16G4SFD8266.C16FE 16GB,14.8
Crucial Technology CT16G4SFD8266.C16FJ 16GB,15.2
Crucial Technology CT16G4SFD8266.C16FN 16GB,17.1
Crucial Technology CT16G4SFD8266.M16FE 16GB,15.7
Crucial Technology CT16G4SFD8266.M16FH 16GB,18.4
Crucial Technology CT16G4SFD8266.M16FJ 16GB,16.3
Crucial Technology CT16G4SFD8266.M16FRS 16GB,15.7
Crucial Technology CT16G4SFDFD4A.M16FH 16GB,11.7
Crucial Technology CT16G4SFRA32A.C8FB 16GB,15.6
Crucial Technology CT16G4SFRA32A.C8FE 16GB,16.1
Crucial Technology CT16G4SFRA32A.C8FF 16GB,15.8
Crucial Technology CT16G4SFRA32A.C16FJ 16GB,16.1
Crucial Technology CT16G4SFRA32A.C16FN 16GB,18.3
Crucial Technology CT16G4SFRA32A.C16FP 16GB,16.0
Crucial Technology CT16G4SFRA32A.C16FR 16GB,16.5
Crucial Technology CT16G4SFRA32A.M8FB 16GB,16.8
Crucial Technology CT16G4SFRA32A.M8FF 16GB,16.4
Crucial Technology CT16G4SFRA32A.M16FR 16GB,16.3
Crucial Technology CT16G4SFRA32A.M16FRS 16GB,16.2
Crucial Technology CT16G4SFRA266.C8FB 16GB,14.3
Crucial Technology CT16G4SFRA266.C8FE 16GB,15.9
Crucial Technology CT16G4SFRA266.C16FJ 16GB,17.0
Crucial Technology CT16G4SFRA266.C16FR 16GB,14.6
Crucial Technology CT16G4SFRA266.M8FB 16GB,15.0
Crucial Technology CT16G4SFRA266.M16FR 16GB,16.7
Crucial Technology CT16G4SFRA266.M16FRS 16GB,15.0
Crucial Technology CT16G4SFS832A.C8FB 16GB,16.0
Crucial Technology CT16G4SFS832A.C8FE 16GB,17.1
Crucial Technology CT16G4SFS832A.M8FB 16GB,17.1
Crucial Technology CT16G4SFS832A.M8FE 16GB,12.7
Crucial Technology CT16G4SFS8266.C8FE 16GB,15.8
Crucial Technology CT32G4DFD832A.C16FE 32GB,21.3
Crucial Technology CT32G4DFD832A.M16FB 32GB,18.1
Crucial Technology CT32G4DFD832A.M16FF 32GB,18.5
Crucial Technology CT32G4DFD8266.C16FE 32GB,18.0
Crucial Technology CT32G4DFD8266.M16FB 32GB,15.3
Crucial Technology CT32G4SFD832A.C16FB 32GB,16.9
Crucial Technology CT32G4SFD832A.C16FE 32GB,16.8
Crucial Technology CT32G4SFD832A.C16FF 32GB,16.3
Crucial Technology CT32G4SFD832A.M16FB 32GB,16.8
Crucial Technology CT32G4SFD832A.M16FF 32GB,16.8
Crucial Technology CT32G4SFD8266.C16FB 32GB,16.0
Crucial Technology CT32G4SFD8266.C16FE 32GB,16.2
Crucial Technology CT32G4SFD8266.M16FB 32GB,16.6
Cuso YX4U2666D19081C 8GB,13.7
DSL Memory CIR-W4SUSS2408G 8GB,17.6
DSL Memory D4SH1G081SH26A-C 8GB,17.0
DSL Memory D4SS1G081SH24A-A 8GB,14.6
DSL Memory D4SS1G082SH21A-B 16GB,13.4
DSL Memory D4SS12081SH21A-A 4GB,13.2
DSL Memory D4SS12082SH21A-A 8GB,14.4
Dust Leopard DDR4-2400 C16 8GB 8GB,20.2
Dust Leopard DDR4-2400 C17 4GB 4GB,13.3
Dust Leopard DDR4-2400 C17 8GB 8GB,16.9
Dust Leopard DDR4-2400 CL17 8GB 8GB,15.1
Essencore Limited 8GBF1X08QFHH38-135-K 8GB,17.0
Essencore Limited IM4AGS88N24-FFFHA0 16GB,17.2
Essencore Limited IM4AGS88N26-GIIHA0 16GB,14.9
Essencore Limited IM4AGU88A30-FGGHMB 16GB,15.8
Essencore Limited IM4AGU88N24-FFFHA0 16GB,16.1
Essencore Limited IM4AGU88N24-FFFHMB 16GB,15.5
Essencore Limited IM4AGU88N26-GIIHA0 16GB,16.4
Essencore Limited IM4AGU88N26-GIIHMB 16GB,16.2
Essencore Limited IM44GU48A30-FGGHAB 4GB,17.0
Essencore Limited IM44GU48N21-FFFHM 4GB,15.4
Essencore Limited IM44GU48N24-FFFHA0 4GB,18.1
Essencore Limited IM44GU48N24-FFFHAB 4GB,16.9
Essencore Limited IM44GU48N26-FFFHM 4GB,15.9
Essencore Limited IM44GU48N26-GIIHA0 4GB,16.7
Essencore Limited IM44GU48N28-GGGHM 4GB,16.5
Essencore Limited IM48GS88N26-JJJHA0 8GB,14.7
Essencore Limited IM48GU48A30-GIIHM 8GB,20.3
Essencore Limited IM48GU48A32-GIISMZ 8GB,20.0
Essencore Limited IM48GU48N21-FFFHM 8GB,12.9
Essencore Limited IM48GU48N24-FFFHM 8GB,17.5
Essencore Limited IM48GU48N28-GGGHM 8GB,16.4
Essencore Limited IM48GU88A30-FGGHMB 8GB,19.0
Essencore Limited IM48GU88A30-FGGHMZ 8GB,19.4
Essencore Limited IM48GU88N21-FFFHM 8GB,14.4
Essencore Limited IM48GU88N24-FFFHA0 8GB,16.5
Essencore Limited IM48GU88N24-FFFHAB 8GB,19.4
Essencore Limited IM48GU88N24-FFFHMB 8GB,15.1
Essencore Limited IM48GU88N26-FFFHMZ 8GB,17.4
Essencore Limited IM48GU88N26-GIIHA0 8GB,15.7
Essencore Limited IM48GU88N26-GIIHA 8GB,18.0
Essencore Limited IM48GU88N26-GIIHMB 8GB,12.9
Essencore Limited IMA41GU6MFR8N-CF0 8GB,18.4
Essencore Limited KD4AGS88C-26N1900 16GB,16.4
Essencore Limited KD4AGS88C-32N220D 16GB,17.0
Essencore Limited KD4AGSA8A-32N2200 16GB,16.8
Essencore Limited KD4AGU88C-26N190A 16GB,16.2
Essencore Limited KD4AGU88C-26N1900 16GB,18.2
Essencore Limited KD4AGU880-32A160T 16GB,18.7
Essencore Limited KD4AGU880-32A160U 16GB,18.3
Essencore Limited KD4AGU880-32A160X 16GB,21.9
Essencore Limited KD4AGU880-32N220D 16GB,24.4
Essencore Limited KD4AGU880-34A170X 16GB,19.2
Essencore Limited KD4AGU880-36A180C 16GB,23.6
Essencore Limited KD4AGU880-36A180U 16GB,17.6
Essencore Limited KD4AGU880-36A180X 16GB,18.2
Essencore Limited KD4AGUA80-36A180C 16GB,21.5
Essencore Limited KD4AGUA80-36A180T 16GB,22.2
Essencore Limited KD4BGSA8C-32N220A 32GB,16.4
Essencore Limited KD4BGUA8C-32N220A 32GB,19.5
Essencore Limited KD44GU480-26N160T 4GB,15.3
Essencore Limited KD44GU481-26N1600 4GB,15.1
Essencore Limited KD48GS88A-26N1600 8GB,15.1
Essencore Limited KD48GS88C-32N2200 8GB,17.7
Essencore Limited KD48GS88J-26N1900 8GB,16.4
Essencore Limited KD48GS481-26N1600 8GB,17.5
Essencore Limited KD48GU88A-26N1600 8GB,18.1
Essencore Limited KD48GU88C-26N190A 8GB,13.5
Essencore Limited KD48GU88C-26N1600 8GB,20.5
Essencore Limited KD48GU481-26N1600 8GB,13.2
Essencore Limited KD48GU880-26N160T 8GB,17.8
Essencore Limited KD48GU880-32A160T 8GB,21.0
Essencore Limited KD48GU880-32A160U 8GB,20.1
Essencore Limited KD48GU880-32A160X 8GB,17.8
Essencore Limited KD48GU880-32N220A 8GB,19.9
Essencore Limited KD48GU880-32N220D 8GB,15.7
Essencore Limited KD48GU880-32N220T 8GB,12.3
Essencore Limited KD48GU880-32N2200 8GB,22.2
Essencore Limited KD48GU880-34A170X 8GB,18.9
Essencore Limited KD48GU880-36A180U 8GB,18.6
Essencore Limited KD48GU880-36A180X 8GB,20.4
Essencore Limited KD48GU880-36A180Z 8GB,21.3
Essencore Limited KD48GU880-40B190Z 8GB,20.8
Essencore Limited KD48GU880-42B190Z 8GB,23.2
Essencore Limited KD48GU881-26N190A 8GB,15.7
Essencore Limited KD48GU881-26N190D 8GB,17.0
Eudar Technology Inc. 8GXMP2666CL16 8GB,16.5
Eudar Technology Inc. 8GXMP3000CL16 8GB,14.7
EVGA 8GX-D4-2800-MR 8GB,17.4
EVGA 8GX-D4-3000-MR 8GB,17.9
EVGA 8GX-D4-3200-MR 8GB,18.2
EVGA 16G-D4-2400-MR 8GB,17.9
EVGA 16G-D4-2666-MR 4GB,17.3
EVGA 16G-D4-2800-MR 4GB,13.2
EXCELERAM D48G8G8H8SS9CJRB22 8GB,17.0
EXCELERAM D4168G8HHSS9CJRB21 16GB,14.2
EXCELERAM EKBLACK4163016AD 8GB,17.1
G Skill Intl F4-2133C15-4GFX 4GB,14.1
G Skill Intl F4-2133C15-4GIS 4GB,16.0
G Skill Intl F4-2133C15-4GNT 4GB,13.9
G Skill Intl F4-2133C15-4GRB 4GB,13.1
G Skill Intl F4-2133C15-4GRK 4GB,13.5
G Skill Intl F4-2133C15-4GRR 4GB,14.7
G Skill Intl F4-2133C15-4GRS 4GB,15.9
G Skill Intl F4-2133C15-4GVK 4GB,16.2
G Skill Intl F4-2133C15-4GVR 4GB,15.0
G Skill Intl F4-2133C15-8GFT 8GB,15.6
G Skill Intl F4-2133C15-8GFX 8GB,16.0
G Skill Intl F4-2133C15-8GFXR 8GB,18.5
G Skill Intl F4-2133C15-8GIS 8GB,16.1
G Skill Intl F4-2133C15-8GNS 8GB,14.3
G Skill Intl F4-2133C15-8GNT 8GB,15.5
G Skill Intl F4-2133C15-8GRB 8GB,18.2
G Skill Intl F4-2133C15-8GRK 8GB,12.6
G Skill Intl F4-2133C15-8GRR2 8GB,11.0
G Skill Intl F4-2133C15-8GRR 8GB,15.2
G Skill Intl F4-2133C15-8GRS 8GB,14.8
G Skill Intl F4-2133C15-8GSQ 8GB,15.7
G Skill Intl F4-2133C15-8GVK 8GB,11.6
G Skill Intl F4-2133C15-8GVR 8GB,15.9
G Skill Intl F4-2133C15-16GFT 16GB,11.0
G Skill Intl F4-2133C15-16GFX 16GB,17.2
G Skill Intl F4-2133C15-16GFXR 16GB,18.3
G Skill Intl F4-2133C15-16GIS 16GB,16.1
G Skill Intl F4-2133C15-16GRS 16GB,13.5
G Skill Intl F4-2133C15-16GVR 16GB,16.0
G Skill Intl F4-2400C14-4GRK 4GB,15.8
G Skill Intl F4-2400C14-16GRK 16GB,13.1
G Skill Intl F4-2400C14-16GVK 16GB,18.2
G Skill Intl F4-2400C15-4GIS 4GB,16.3
G Skill Intl F4-2400C15-4GNT 4GB,14.9
G Skill Intl F4-2400C15-4GRB 4GB,13.5
G Skill Intl F4-2400C15-4GRK 4GB,13.2
G Skill Intl F4-2400C15-4GRR 4GB,14.8
G Skill Intl F4-2400C15-4GVR 4GB,16.5
G Skill Intl F4-2400C15-8GFT 8GB,16.8
G Skill Intl F4-2400C15-8GFX 8GB,16.1
G Skill Intl F4-2400C15-8GFXR 8GB,17.8
G Skill Intl F4-2400C15-8GIS 8GB,16.3
G Skill Intl F4-2400C15-8GNS 8GB,15.5
G Skill Intl F4-2400C15-8GNT 8GB,16.1
G Skill Intl F4-2400C15-8GRB 8GB,14.5
G Skill Intl F4-2400C15-8GRK 8GB,14.8
G Skill Intl F4-2400C15-8GRR 8GB,15.4
G Skill Intl F4-2400C15-8GTZR 8GB,16.8
G Skill Intl F4-2400C15-8GTZRX 8GB,17.4
G Skill Intl F4-2400C15-8GVB 8GB,16.7
G Skill Intl F4-2400C15-8GVR 8GB,16.5
G Skill Intl F4-2400C15-8GVS 8GB,16.8
G Skill Intl F4-2400C15-16GFT 16GB,16.4
G Skill Intl F4-2400C15-16GFX 16GB,15.2
G Skill Intl F4-2400C15-16GFXR 16GB,18.4
G Skill Intl F4-2400C15-16GIS 16GB,17.2
G Skill Intl F4-2400C15-16GTZR 16GB,17.3
G Skill Intl F4-2400C15-16GTZRX 16GB,15.8
G Skill Intl F4-2400C15-16GVR 16GB,16.3
G Skill Intl F4-2400C15Z8GNT 8GB,13.6
G Skill Intl F4-2400C16-4GFX 4GB,16.1
G Skill Intl F4-2400C16-4GRS 4GB,16.6
G Skill Intl F4-2400C16-8GFT 8GB,16.1
G Skill Intl F4-2400C16-8GFX 8GB,16.3
G Skill Intl F4-2400C16-8GFXR 8GB,13.8
G Skill Intl F4-2400C16-8GIS 8GB,14.2
G Skill Intl F4-2400C16-8GRS 8GB,15.7
G Skill Intl F4-2400C16-8GRSB 8GB,15.5
G Skill Intl F4-2400C16-16GFT 16GB,17.9
G Skill Intl F4-2400C16-16GFX 16GB,14.0
G Skill Intl F4-2400C16-16GFXR 16GB,13.5
G Skill Intl F4-2400C16-16GRS 16GB,15.4
G Skill Intl F4-2400C17-4GFT 4GB,14.0
G Skill Intl F4-2400C17-4GFX 4GB,13.4
G Skill Intl F4-2400C17-4GIS 4GB,17.3
G Skill Intl F4-2400C17-4GNT 4GB,18.1
G Skill Intl F4-2400C17-4GVR 4GB,15.2
G Skill Intl F4-2400C17-8GDBVR 8GB,18.3
G Skill Intl F4-2400C17-8GFT 8GB,15.0
G Skill Intl F4-2400C17-8GIS 8GB,16.4
G Skill Intl F4-2400C17-8GISM 8GB,12.6
G Skill Intl F4-2400C17-8GNT 8GB,17.4
G Skill Intl F4-2400C17-8GSXK 8GB,16.5
G Skill Intl F4-2400C17-8GSXW 8GB,17.8
G Skill Intl F4-2400C17-8GVR 8GB,15.5
G Skill Intl F4-2400C17-16GIS 16GB,18.0
G Skill Intl F4-2400C17-16GSXF 16GB,11.1
G Skill Intl F4-2666C15-4GRR 4GB,15.5
G Skill Intl F4-2666C15-4GVK 4GB,15.9
G Skill Intl F4-2666C15-4GVR 4GB,16.5
G Skill Intl F4-2666C15-8GRKB 8GB,13.3
G Skill Intl F4-2666C15-8GRR 8GB,15.9
G Skill Intl F4-2666C15-8GVB 8GB,17.6
G Skill Intl F4-2666C15-8GVK 8GB,18.5
G Skill Intl F4-2666C15-8GVR 8GB,17.3
G Skill Intl F4-2666C15-8GVS 8GB,18.2
G Skill Intl F4-2666C15-16GVK 16GB,13.8
G Skill Intl F4-2666C15-16GVR 16GB,16.9
G Skill Intl F4-2666C16-4GRB 4GB,12.9
G Skill Intl F4-2666C16-8GRB 8GB,15.7
G Skill Intl F4-2666C18-4GFX 4GB,15.4
G Skill Intl F4-2666C18-4GRS 4GB,14.9
G Skill Intl F4-2666C18-8GFT 8GB,14.1
G Skill Intl F4-2666C18-8GFX 8GB,15.4
G Skill Intl F4-2666C18-8GRS 8GB,16.8
G Skill Intl F4-2666C18-8GTZR 8GB,17.3
G Skill Intl F4-2666C18-16GRS 16GB,16.3
G Skill Intl F4-2666C18-32GRS 32GB,13.5
G Skill Intl F4-2666C18-32GTZN 32GB,19.1
G Skill Intl F4-2666C18-32GVK 32GB,16.1
G Skill Intl F4-2666C19-8GIS 8GB,16.8
G Skill Intl F4-2666C19-8GNT 8GB,17.0
G Skill Intl F4-2666C19-8GRS 8GB,15.9
G Skill Intl F4-2666C19-8GSXK 8GB,18.4
G Skill Intl F4-2666C19-8GVK 8GB,15.3
G Skill Intl F4-2666C19-8GVR 8GB,18.3
G Skill Intl F4-2666C19-16GIS 16GB,17.0
G Skill Intl F4-2666C19-16GRS 16GB,15.7
G Skill Intl F4-2666C19-32GNT 32GB,16.3
G Skill Intl F4-2666C19-32GRS 32GB,12.8
G Skill Intl F4-2666C19-32GTRS 32GB,16.2
G Skill Intl F4-2666C19-32GTZR 32GB,10.1
G Skill Intl F4-2666C19-32GVK 32GB,17.5
G Skill Intl F4-2800C14-16GTZ 16GB,13.8
G Skill Intl F4-2800C14-16GVK 16GB,16.6
G Skill Intl F4-2800C15-4GTZ 4GB,18.0
G Skill Intl F4-2800C15-4GTZB 4GB,19.0
G Skill Intl F4-2800C15-4GVR 4GB,18.4
G Skill Intl F4-2800C15-4GVRB 4GB,17.6
G Skill Intl F4-2800C15-8GRBB 8GB,14.2
G Skill Intl F4-2800C15-8GRK 8GB,14.2
G Skill Intl F4-2800C15-8GTXG 8GB,14.7
G Skill Intl F4-2800C15-8GTZB 8GB,18.5
G Skill Intl F4-2800C15-8GVR 8GB,17.9
G Skill Intl F4-2800C15-8GVRB 8GB,16.9
G Skill Intl F4-2800C15-8GVSB 8GB,17.6
G Skill Intl F4-2800C15-16GRKD 16GB,14.1
G Skill Intl F4-2800C15-16GVR 16GB,17.1
G Skill Intl F4-2800C16-4GRK 4GB,14.1
G Skill Intl F4-2800C16-4GRR 4GB,18.8
G Skill Intl F4-2800C16-4GVR 4GB,15.9
G Skill Intl F4-2800C16-8GRK 8GB,14.3
G Skill Intl F4-2800C16-8GRR 8GB,18.8
G Skill Intl F4-2800C16-8GVG 8GB,16.9
G Skill Intl F4-2800C16-8GVR 8GB,17.1
G Skill Intl F4-2800C17-8GIS 8GB,15.5
G Skill Intl F4-2800C17-8GVR 8GB,16.0
G Skill Intl F4-2800C18-8GRS 8GB,16.0
G Skill Intl F4-2800C18-16GRS 16GB,15.7
G Skill Intl F4-2933C14-8GFX 8GB,17.3
G Skill Intl F4-2933C14-8GTZRX 8GB,17.5
G Skill Intl F4-2933C14-16GFX 16GB,16.7
G Skill Intl F4-2933C14-16GTZRX 16GB,17.2
G Skill Intl F4-2933C16-8GFX 8GB,17.4
G Skill Intl F4-2933C16-8GTZRX 8GB,15.8
G Skill Intl F4-2933C16-16GFX 16GB,19.7
G Skill Intl F4-2933C16-16GTZRX 16GB,16.7
G Skill Intl F4-3000C14-8GTZ 8GB,17.9
G Skill Intl F4-3000C14-8GTZR 8GB,19.3
G Skill Intl F4-3000C14-8GVK 8GB,17.4
G Skill Intl F4-3000C14-8GVR 8GB,18.2
G Skill Intl F4-3000C14-16GTZ 16GB,17.7
G Skill Intl F4-3000C14-16GTZR 16GB,16.0
G Skill Intl F4-3000C14-16GVK 16GB,18.3
G Skill Intl F4-3000C14-16GVKD 16GB,13.4
G Skill Intl F4-3000C14-16GVR 16GB,16.2
G Skill Intl F4-3000C14-16GVRD 16GB,13.6
G Skill Intl F4-3000C15-4GRBB 4GB,15.0
G Skill Intl F4-3000C15-4GRK 4GB,16.5
